,var1,var2,correlation
111,feature_06,feature_44,0.06991836044098439
1836,feature_37,feature_68,0.06986020772101843
110,feature_06,feature_43,0.06970646917028492
2195,feature_45,feature_63,0.0696952908094094
2403,feature_50,feature_76,0.06941880251443253
559,feature_12,feature_51,0.06860531738141179
68,feature_05,feature_78,0.06852271953453007
2216,feature_45,responder_5,0.06812714576357477
365,feature_09,feature_73,0.06765349268657828
2374,feature_49,responder_5,0.06734305488679677
2431,feature_51,feature_68,0.06725974016273999
2602,feature_56,feature_74,0.06704066022611803
2361,feature_49,feature_71,0.06688117285834584
469,feature_11,feature_32,0.06683141235484853
2665,feature_58,feature_78,0.0668093357449511
2204,feature_45,feature_72,0.06652019058714924
348,feature_09,feature_56,0.06633975419727488
1009,feature_19,feature_32,0.06623189361814333
2183,feature_45,feature_51,0.06611177883855955
1928,feature_39,feature_63,0.0657584497803339
2401,feature_50,feature_74,0.06532176965775396
106,feature_06,feature_39,0.0653174918384298
939,feature_18,feature_23,0.06528786988440974
213,feature_07,feature_70,0.06527842023881796
1628,feature_33,feature_66,0.06504985901915715
1645,feature_33,responder_4,0.0650122045230841
2283,feature_47,feature_70,0.06492435895444582
870,feature_17,feature_18,0.06462853746074279
2829,feature_65,feature_67,0.0645436049320622
2295,feature_47,responder_3,0.06380493606682754
66,feature_05,feature_76,0.06374526711911113
2254,feature_46,responder_2,0.0637115729832602
827,feature_16,feature_45,0.0635440626947935
814,feature_16,feature_32,0.06316354829847222
709,feature_14,feature_62,0.0631342766036314
1703,feature_35,feature_36,0.06282576555575692
123,feature_06,feature_56,0.06262776615553718
1643,feature_33,responder_2,0.06261587786667189
2213,feature_45,responder_2,0.06255422951219534
23,feature_05,feature_33,0.06254188272056534
2332,feature_48,responder_1,0.062402052754898435
910,feature_17,feature_62,0.062378907921538565
1413,feature_28,feature_73,0.0621075621019057
628,feature_13,feature_50,0.06193514761835532
1667,feature_34,feature_52,0.06129384796531447
465,feature_11,feature_25,0.06122919752340989
1515,feature_30,feature_62,0.061176887739724205
1665,feature_34,feature_50,0.061093877084690586
2638,feature_57,responder_1,0.061009683631904565
2309,feature_48,feature_57,0.060830450178871745
2402,feature_50,feature_75,0.060795644060247775
1936,feature_39,feature_71,0.06078619712905929
1155,feature_22,feature_53,0.06066367261264608
64,feature_05,feature_74,0.06055581903401765
1159,feature_22,feature_57,0.06030017790312462
109,feature_06,feature_42,0.06022865453120448
2294,feature_47,responder_2,0.06007305324418015
2308,feature_48,feature_56,0.0600387189881373
2522,feature_54,feature_57,0.059924722011112326
338,feature_09,feature_46,0.059871688088176236
817,feature_16,feature_35,0.05974811377374376
816,feature_16,feature_34,0.059543908703933654
2765,feature_62,feature_72,0.059489865807119846
2606,feature_56,feature_78,0.05907748659893166
2661,feature_58,feature_74,0.059057204184845065
2373,feature_49,responder_4,0.058984193510184815
2815,feature_64,feature_75,0.05894807510591702
2816,feature_64,feature_76,0.05890894016408935
1717,feature_35,feature_50,0.058789470665097765
2433,feature_51,feature_70,0.05848392495471106
1442,feature_29,feature_45,0.058220124643013516
2604,feature_56,feature_76,0.05815216485311573
2285,feature_47,feature_72,0.057920487478350054
2013,feature_41,feature_55,0.05780132200105705
1029,feature_19,feature_52,0.057622225505814
2658,feature_58,feature_71,0.0574637208278514
38,feature_05,feature_48,0.057395385611119176
2663,feature_58,feature_76,0.057308962742955646
1195,feature_23,feature_32,0.05708556497239679
2793,feature_63,feature_76,0.05705652921796601
1558,feature_32,feature_50,0.05692649543867333
2029,feature_41,feature_71,0.05689630856567962
2769,feature_62,feature_76,0.05687801370462387
2768,feature_62,feature_75,0.05679901078435828
1927,feature_39,feature_62,0.05673716137530118
61,feature_05,feature_71,0.05660049258491133
2762,feature_62,feature_69,0.05647649866768245
166,feature_07,feature_19,0.05642000008886917
1566,feature_32,feature_58,0.056362153608920364
2792,feature_63,feature_75,0.05631111738535761
472,feature_11,feature_35,0.05613178789739813
1397,feature_28,feature_57,0.056112644117292075
1719,feature_35,feature_52,0.05542689606742117
842,feature_16,feature_60,0.055388163206425554
845,feature_16,feature_63,0.05534315270868168
471,feature_11,feature_34,0.05486428890291049
342,feature_09,feature_50,0.05485278003004873
711,feature_14,feature_64,0.05478686606356237
2303,feature_48,feature_51,0.05477527612777354
846,feature_16,feature_64,0.054590342129113296
22,feature_05,feature_32,0.054465669229944044
1198,feature_23,feature_35,0.05431611289291794
113,feature_06,feature_46,0.05422773617689988
2391,feature_50,feature_64,0.05392737900405292
570,feature_12,feature_62,0.05379086842319506
370,feature_09,feature_78,0.05372953623858589
1418,feature_28,feature_78,0.05293158489176895
1560,feature_32,feature_52,0.05283195926935002
114,feature_06,feature_47,0.05268579647217566
2812,feature_64,feature_72,0.05253714501049296
2763,feature_62,feature_70,0.05250305240757392
1197,feature_23,feature_34,0.05239896618752709
2474,feature_52,feature_76,0.05207276420577686
1715,feature_35,feature_48,0.051749146105642706
411,feature_10,feature_46,0.05164144915262924
1026,feature_19,feature_49,0.05162856679670231
2400,feature_50,feature_73,0.051457854886988445
1429,feature_29,feature_32,0.05132016691874804
139,feature_06,feature_72,0.051317075996906596
2297,feature_47,responder_5,0.05118014051379533
804,feature_16,feature_18,0.05091852318821891
1712,feature_35,feature_45,0.05090126670884896
1157,feature_22,feature_55,0.050865962996672336
2760,feature_62,feature_67,0.05074564817265882
1202,feature_23,feature_39,0.050703098652069
2335,feature_48,responder_4,0.05049226561020929
2389,feature_50,feature_62,0.05046395855711821
2708,feature_60,feature_66,0.05033623717614657
2142,feature_44,feature_52,0.050163080717354855
1460,feature_29,feature_63,0.05004249607803789
2210,feature_45,feature_78,0.04984104077224289
2473,feature_52,feature_75,0.049710747368845704
1916,feature_39,feature_51,0.04926502238300818
369,feature_09,feature_77,0.049096143410588294
1461,feature_29,feature_64,0.048962598324959195
1101,feature_20,feature_61,0.04890716019929996
1093,feature_20,feature_53,0.04883489427086069
982,feature_18,feature_69,0.04871956503662547
2306,feature_48,feature_54,0.04811379425121533
2809,feature_64,feature_69,0.04786248091620834
2296,feature_47,responder_4,0.04777643948313126
112,feature_06,feature_45,0.047719560022265226
315,feature_09,feature_19,0.0476105229398233
234,feature_08,feature_12,0.04756404677829298
2423,feature_51,feature_60,0.04742219377955575
2028,feature_41,feature_70,0.04673934845566819
2390,feature_50,feature_63,0.04647333454471891
2462,feature_52,feature_64,0.046379917837635835
844,feature_16,feature_62,0.046298597083687304
343,feature_09,feature_51,0.04622874701639511
1224,feature_23,feature_61,0.046187039614725034
781,feature_15,feature_66,0.045862832603428924
642,feature_13,feature_64,0.04577563854422938
2324,feature_48,feature_72,0.04569389631260202
1417,feature_28,feature_77,0.045639067427252586
357,feature_09,feature_65,0.045537353183905116
2268,feature_47,feature_55,0.04530858920917406
2206,feature_45,feature_74,0.045278554131713555
219,feature_07,feature_76,0.045061110547539265
615,feature_13,feature_37,0.045050334985954475
2360,feature_49,feature_70,0.0445272512527766
1574,feature_32,feature_66,0.04452056467499947
2396,feature_50,feature_69,0.04411947366347876
1854,feature_37,responder_7,0.04393940651678838
2667,feature_58,responder_1,0.04392222904760855
1903,feature_38,responder_7,0.043854208409585746
640,feature_13,feature_62,0.04378856801192098
422,feature_10,feature_57,0.04377962537467419
65,feature_05,feature_75,0.043380927443761146
67,feature_05,feature_77,0.0432452147316759
999,feature_18,responder_7,0.043242540978884414
2718,feature_60,feature_76,0.043046784264283114
500,feature_11,feature_63,0.04279509632144579
1673,feature_34,feature_58,0.04212214751059709
1269,feature_24,feature_46,0.04206712737665376
914,feature_17,feature_66,0.04201970443478499
547,feature_12,feature_39,0.04170473674888221
1432,feature_29,feature_35,0.041501210783446776
2848,feature_65,responder_7,0.04145937206354825
2539,feature_54,feature_74,0.04135663866868129
1620,feature_33,feature_58,0.041168499407947035
1725,feature_35,feature_58,0.040841531285224816
840,feature_16,feature_58,0.04080536085532918
286,feature_08,feature_68,0.04071597189871804
2208,feature_45,feature_76,0.04054708378658495
2461,feature_52,feature_63,0.04052899394120164
420,feature_10,feature_55,0.04043612610704849
2525,feature_54,feature_60,0.040409954971824806
2599,feature_56,feature_71,0.040204249229186306
501,feature_11,feature_64,0.04001041995033925
1984,feature_40,feature_72,0.039991357696095055
1943,feature_39,feature_78,0.03996119702413002
1519,feature_30,feature_66,0.0399391290393298
1459,feature_29,feature_62,0.03987928890870073
2247,feature_46,feature_74,0.039763373330132516
2460,feature_52,feature_62,0.03970770096931795
1520,feature_30,feature_67,0.03938887436698081
324,feature_09,feature_32,0.039266420312137576
1885,feature_38,feature_68,0.03914611315534568
1012,feature_19,feature_35,0.0389684835329161
1431,feature_29,feature_34,0.03892270411590982
1401,feature_28,feature_61,0.0388492391835905
391,feature_10,feature_23,0.03884658253355998
2811,feature_64,feature_71,0.03884156462071612
2057,feature_42,feature_54,0.03880148408707288
470,feature_11,feature_33,0.038658854342169126
236,feature_08,feature_14,0.03856342442740249
1578,feature_32,feature_70,0.03854727396998771
2538,feature_54,feature_73,0.03834813212811267
45,feature_05,feature_55,0.03827580099789671
368,feature_09,feature_76,0.03814436130171835
407,feature_10,feature_42,0.0377404393763756
1028,feature_19,feature_51,0.03751388178447753
1373,feature_28,feature_33,0.03740887743753361
1983,feature_40,feature_71,0.03736120148400799
2866,feature_66,responder_4,0.037329061249024666
503,feature_11,feature_66,0.037177651144155936
1939,feature_39,feature_74,0.037153751667797934
1462,feature_29,feature_65,0.03708905321064986
1416,feature_28,feature_76,0.036616798076893546
1047,feature_19,feature_70,0.03659847981203825
218,feature_07,feature_75,0.03651964547504302
1163,feature_22,feature_61,0.03651779227400914
1011,feature_19,feature_34,0.036492535997438076
573,feature_12,feature_65,0.03630062921562085
1518,feature_30,feature_65,0.03623817104089029
2808,feature_64,feature_68,0.03613955169048412
2764,feature_62,feature_71,0.03603211188764025
1931,feature_39,feature_66,0.036026118337931894
2949,feature_71,feature_76,0.03593631929937995
1477,feature_29,responder_1,0.03567293543443327
398,feature_10,feature_33,0.03560882621401743
1094,feature_20,feature_54,0.035288055375510816
2356,feature_49,feature_66,0.03499964324693595
686,feature_14,feature_39,0.03492513143786307
2761,feature_62,feature_68,0.03472931806360557
367,feature_09,feature_75,0.03460890186880563
1372,feature_28,feature_32,0.034595840035615756
304,feature_08,responder_7,0.034531056276404334
499,feature_11,feature_62,0.034394132661985634
780,feature_15,feature_65,0.03428774523303852
1384,feature_28,feature_44,0.0342725018188792
1097,feature_20,feature_57,0.03415156974038613
795,feature_15,responder_1,0.034028268746590366
2948,feature_71,feature_75,0.03397417158402198
2227,feature_46,feature_54,0.033832466078306735
1139,feature_22,feature_37,0.033715024890803476
326,feature_09,feature_34,0.033633321585865794
748,feature_15,feature_33,0.03343198297698456
2685,feature_59,feature_70,0.0333370129882808
2450,feature_51,responder_8,0.033231511005047704
653,feature_13,feature_75,0.03297770695713795
63,feature_05,feature_73,0.032961222290868765
221,feature_07,feature_78,0.032870510329034014
1386,feature_28,feature_46,0.03257872628796953
1666,feature_34,feature_51,0.032509439063683296
2021,feature_41,feature_63,0.032391587514004005
1533,feature_30,responder_1,0.032334505263167626
848,feature_16,feature_66,0.03231058586487769
409,feature_10,feature_44,0.032121807512781146
2720,feature_60,feature_78,0.03209879235582363
1382,feature_28,feature_42,0.03204069695013802
2284,feature_47,feature_71,0.0320115572143268
654,feature_13,feature_76,0.03198123277427581
1737,feature_35,feature_70,0.031955054325048596
1675,feature_34,feature_60,0.03166861523095323
327,feature_09,feature_35,0.03155444758919854
641,feature_13,feature_63,0.0313790995846969
546,feature_12,feature_38,0.031248460472641605
1486,feature_30,feature_33,0.031241088674015163
1941,feature_39,feature_76,0.031111371818634534
1415,feature_28,feature_75,0.031013618566825753
2632,feature_57,feature_74,0.030936696498694176
2009,feature_41,feature_51,0.030726309340272602
2393,feature_50,feature_66,0.030683329712745094
913,feature_17,feature_65,0.030623637340858968
2069,feature_42,feature_66,0.030399261964202222
710,feature_14,feature_63,0.03035024419480403
2789,feature_63,feature_72,0.030347745617696285
1685,feature_34,feature_70,0.030272229990639492
25,feature_05,feature_35,0.030018828604964482
2022,feature_41,feature_64,0.029925225250882325
928,feature_17,responder_1,0.02985875843781815
762,feature_15,feature_47,0.029699604886438812
412,feature_10,feature_47,0.02954954384530587
209,feature_07,feature_66,0.029518625327957355
2251,feature_46,feature_78,0.029334284376317632
938,feature_18,feature_22,0.02925840609317905
1580,feature_32,feature_72,0.029135702240492126
362,feature_09,feature_70,0.029116031882029176
2203,feature_45,feature_71,0.0290571810540943
325,feature_09,feature_33,0.028837848994184182
1660,feature_34,feature_45,0.028733099060032834
1056,feature_19,responder_0,0.0286064098647801
2144,feature_44,feature_54,0.028533344092889105
1663,feature_34,feature_48,0.028306563765590608
419,feature_10,feature_54,0.028274535575026148
1718,feature_35,feature_51,0.028213972680454266
2717,feature_60,feature_75,0.028041033277057894
881,feature_17,feature_33,0.027924460116979122
1559,feature_32,feature_51,0.02789578730994265
484,feature_11,feature_47,0.027824953754106478
1522,feature_30,feature_69,0.027746831692931476
2788,feature_63,feature_71,0.02772809303998991
906,feature_17,feature_58,0.027698921776653184
2119,feature_43,feature_72,0.027567212137605702
2636,feature_57,feature_78,0.027566625489872546
308,feature_09,feature_12,0.02755219672088415
1739,feature_35,feature_72,0.027443187693029638
1140,feature_22,feature_38,0.02743932950888148
895,feature_17,feature_47,0.027400692910296662
2664,feature_58,feature_77,0.0271296652583929
2907,feature_68,responder_6,0.0270778656106132
2662,feature_58,feature_75,0.02700380041691846
2020,feature_41,feature_62,0.026949569262327368
2716,feature_60,feature_74,0.026749876775554297
2909,feature_68,responder_8,0.026595553630108473
1383,feature_28,feature_43,0.026549994046421034
1568,feature_32,feature_60,0.026548608399459807
2552,feature_54,responder_8,0.0265134861404923
2448,feature_51,responder_6,0.026465074020421493
553,feature_12,feature_45,0.026277958821288173
2862,feature_66,responder_0,0.02616595902496628
539,feature_12,feature_30,0.025931336749931696
1547,feature_32,feature_39,0.025858062157505933
1500,feature_30,feature_47,0.02585701015354929
118,feature_06,feature_51,0.025822482309835984
2786,feature_63,feature_69,0.02559926227118193
24,feature_05,feature_34,0.02535509569779652
669,feature_14,feature_18,0.025158067420933287
1463,feature_29,feature_66,0.025145686873440782
1687,feature_34,feature_72,0.025118806806410793
965,feature_18,feature_52,0.0250517746004799
2421,feature_51,feature_58,0.02498463243340919
249,feature_08,feature_30,0.024900837653719476
482,feature_11,feature_45,0.024845540634308542
2603,feature_56,feature_75,0.024805025687838933
1464,feature_29,feature_67,0.024792740784419016
2810,feature_64,feature_70,0.02477457776327637
1374,feature_28,feature_34,0.02474892584338513
334,feature_09,feature_42,0.024730539722564806
2036,feature_41,feature_78,0.02469920160780882
2629,feature_57,feature_71,0.024695570513455552
2785,feature_63,feature_68,0.024694777019136045
2571,feature_55,feature_74,0.024590237119435917
572,feature_12,feature_64,0.024452635290283114
1727,feature_35,feature_60,0.02442442960675511
1036,feature_19,feature_59,0.024389905918772152
1387,feature_28,feature_47,0.02437140308408708
1219,feature_23,feature_56,0.024030388354930127
2523,feature_54,feature_58,0.023979096701670824
2476,feature_52,feature_78,0.023958011838834326
1141,feature_22,feature_39,0.023947287316767353
1733,feature_35,feature_66,0.023814076157633285
279,feature_08,feature_61,0.023762766423948808
1430,feature_29,feature_33,0.023692362604479756
2964,feature_72,feature_76,0.023575276798482148
2118,feature_43,feature_71,0.023536065841839697
1375,feature_28,feature_35,0.02346140196797511
1491,feature_30,feature_38,0.02342664372910879
847,feature_16,feature_65,0.023236514184005432
908,feature_17,feature_60,0.023175102447197317
983,feature_18,feature_70,0.02316067037956139
1786,feature_36,feature_68,0.02315440009594995
1619,feature_33,feature_57,0.02315053812254357
235,feature_08,feature_13,0.02309099412569879
502,feature_11,feature_65,0.023060276989626486
2032,feature_41,feature_74,0.02275473780813463
2034,feature_41,feature_76,0.022636299810006456
1265,feature_24,feature_42,0.022477059630557523
303,feature_08,responder_6,0.02232486347081578
220,feature_07,feature_77,0.022289089254602948
1078,feature_20,feature_38,0.022164336207205034
2925,feature_69,responder_6,0.02200632903891967
2897,feature_68,feature_75,0.02196987962417315
849,feature_16,feature_67,0.021930120376441816
2570,feature_55,feature_73,0.021915755212071567
2807,feature_64,feature_67,0.021888833266264292
2904,feature_68,responder_3,0.021768278832759804
1681,feature_34,feature_66,0.021740851081135854
2485,feature_52,responder_8,0.021611991303637258
310,feature_09,feature_14,0.021578830882009382
364,feature_09,feature_72,0.021507229516671524
862,feature_16,responder_1,0.02149186421349263
1336,feature_25,feature_54,0.021266896261550094
754,feature_15,feature_39,0.021223375758840937
2543,feature_54,feature_78,0.02112649871662609
2249,feature_46,feature_76,0.02110048939121262
1878,feature_38,feature_61,0.021052107929143103
2908,feature_68,responder_7,0.02068980334618423
2702,feature_59,responder_8,0.020645933171063058
2906,feature_68,responder_5,0.020605103023432957
853,feature_16,feature_71,0.020604007127292122
2101,feature_43,feature_54,0.02038240126895507
841,feature_16,feature_59,0.020380857752353574
1085,feature_20,feature_45,0.020359456398979875
217,feature_07,feature_74,0.02033004505071465
685,feature_14,feature_38,0.020303389391457358
2590,feature_56,feature_62,0.020283053386492066
2475,feature_52,feature_77,0.02020078480750731
543,feature_12,feature_35,0.020172600003109373
2963,feature_72,feature_75,0.020145376277481218
408,feature_10,feature_43,0.020138079248083505
1444,feature_29,feature_47,0.020025429779275346
1380,feature_28,feature_40,0.01994220681891536
2865,feature_66,responder_3,0.01991119071836551
2407,feature_50,responder_1,0.01973894340726377
2601,feature_56,feature_73,0.01970804458748327
598,feature_13,feature_16,0.019601906351873668
359,feature_09,feature_67,0.01960169365599963
782,feature_15,feature_67,0.0195033284289759
663,feature_13,responder_6,0.019468036769874672
887,feature_17,feature_39,0.019463221041859238
1982,feature_40,feature_70,0.019419408448010107
1060,feature_19,responder_4,0.0193482528434102
829,feature_16,feature_47,0.019342390779656802
815,feature_16,feature_33,0.019308178904457258
667,feature_14,feature_16,0.01930762320954919
678,feature_14,feature_30,0.0193016368237917
542,feature_12,feature_34,0.019252469886970453
2926,feature_69,responder_7,0.01922025734222771
2729,feature_60,responder_8,0.019185918704541942
1537,feature_30,responder_5,0.019183027998424345
2483,feature_52,responder_6,0.019101388432002
1963,feature_40,feature_51,0.01902336163674607
2898,feature_68,feature_76,0.01899210220508849
175,feature_07,feature_32,0.018922618213357143
851,feature_16,feature_69,0.018920879723983406
1536,feature_30,responder_4,0.01869631844164463
1829,feature_37,feature_61,0.018693490505537366
2498,feature_53,feature_66,0.01868291721029211
387,feature_10,feature_18,0.018603245997023673
2845,feature_65,responder_4,0.018589608359222597
2550,feature_54,responder_6,0.018570936313864132
854,feature_16,feature_72,0.01856466152712733
397,feature_10,feature_32,0.018514697620100433
940,feature_18,feature_24,0.018504402158795345
1556,feature_32,feature_48,0.018468273503374905
2542,feature_54,feature_77,0.018355087402364738
2591,feature_56,feature_63,0.018238225613611145
2660,feature_58,feature_73,0.018174990495863304
798,feature_15,responder_4,0.018137069716807907
1319,feature_25,feature_37,0.018034117076459112
1902,feature_38,responder_6,0.018020939137418732
799,feature_15,responder_5,0.01787751312878171
821,feature_16,feature_39,0.01787719469816162
998,feature_18,responder_6,0.017866931917215965
1201,feature_23,feature_38,0.01785219280459299
70,feature_05,responder_1,0.017838881604521788
1853,feature_37,responder_6,0.017837878372548178
1077,feature_20,feature_37,0.017825690569567544
1535,feature_30,responder_3,0.017457285740480354
305,feature_08,responder_8,0.01742682826956434
1942,feature_39,feature_77,0.0172941850387219
2605,feature_56,feature_77,0.017258426698759332
528,feature_12,feature_16,0.01710367953405545
2927,feature_69,responder_8,0.017085178771188893
1787,feature_36,feature_69,0.016902383044275854
797,feature_15,responder_3,0.016703493704115068
1210,feature_23,feature_47,0.016688696637210235
1466,feature_29,feature_69,0.016485099337844162
2922,feature_69,responder_3,0.016476110136064585
2427,feature_51,feature_64,0.01644270495661413
915,feature_17,feature_67,0.016407651214158107
773,feature_15,feature_58,0.016402975714925157
1320,feature_25,feature_38,0.016225228678728575
682,feature_14,feature_35,0.016210156194220334
732,feature_14,responder_6,0.016197604045768
1521,feature_30,feature_68,0.01615894680693852
178,feature_07,feature_35,0.016142971934071246
2700,feature_59,responder_6,0.01604413402476467
2966,feature_72,feature_78,0.015921603903762203
665,feature_13,responder_8,0.01586359079266085
540,feature_12,feature_32,0.015855661228026632
2322,feature_48,feature_70,0.015811636230340115
1738,feature_35,feature_71,0.015690491476086865
1196,feature_23,feature_33,0.015652568281736348
339,feature_09,feature_47,0.015620169100500726
2289,feature_47,feature_76,0.015594848854348108
137,feature_06,feature_70,0.015543416540314749
2634,feature_57,feature_76,0.015447179653822791
1243,feature_23,responder_1,0.015445836531847527
1940,feature_39,feature_75,0.015381766105158599
1277,feature_24,feature_54,0.015378129558314737
1974,feature_40,feature_62,0.015336087071768261
517,feature_11,responder_1,0.015326575757776743
361,feature_09,feature_69,0.01528733104053035
2905,feature_68,responder_4,0.015277515655154122
1579,feature_32,feature_71,0.015227865891405215
1988,feature_40,feature_76,0.01517661686326838
2951,feature_71,feature_78,0.015072250343896884
2424,feature_51,feature_61,0.015028651067060077
2081,feature_42,feature_78,0.014943741237561717
1686,feature_34,feature_71,0.014880285737599136
937,feature_18,feature_20,0.014867774499760272
2607,feature_56,responder_0,0.01484736323843415
2847,feature_65,responder_6,0.014705898576003313
2425,feature_51,feature_62,0.014552232720421861
527,feature_12,feature_15,0.01451335932816354
1990,feature_40,feature_78,0.014498399970059259
177,feature_07,feature_34,0.014343590226482808
1079,feature_20,feature_39,0.01427204821821444
163,feature_07,feature_16,0.014187172749154866
932,feature_17,responder_5,0.014166877947272047
664,feature_13,responder_7,0.014136677811627104
248,feature_08,feature_29,0.014038419242186953
302,feature_08,responder_5,0.013898959411558968
1986,feature_40,feature_74,0.013889637206525111
2079,feature_42,feature_76,0.013854665142073872
2853,feature_66,feature_70,0.01378997638846799
2077,feature_42,feature_74,0.01377011354016503
850,feature_16,feature_68,0.013723969637440677
2727,feature_60,responder_6,0.013723437272219646
931,feature_17,responder_4,0.013647524589402158
1549,feature_32,feature_41,0.013539239872315121
2426,feature_51,feature_63,0.013503031883006313
2719,feature_60,feature_77,0.013488836985782472
1480,feature_29,responder_4,0.01347766952286036
309,feature_09,feature_13,0.013329690252333543
1435,feature_29,feature_38,0.013314335006680856
1966,feature_40,feature_54,0.013248242074099819
418,feature_10,feature_53,0.013200605771120168
426,feature_10,feature_61,0.013102414416017815
2449,feature_51,responder_7,0.013012610524400134
1324,feature_25,feature_42,0.012956191142347442
679,feature_14,feature_32,0.01292996667495485
2901,feature_68,responder_0,0.012912780349040538
1153,feature_22,feature_51,0.012883594457714061
681,feature_14,feature_34,0.012875706148916213
401,feature_10,feature_36,0.012844661918503126
2924,feature_69,responder_5,0.012842350608656768
2831,feature_65,feature_69,0.012833463268024639
2787,feature_63,feature_70,0.012739588822789243
405,feature_10,feature_40,0.01267161429086473
2950,feature_71,feature_77,0.012569586362783434
734,feature_14,responder_8,0.012544370361470613
350,feature_09,feature_58,0.012532302565608463
609,feature_13,feature_30,0.012496158970869854
2117,feature_43,feature_70,0.012439505715158408
2592,feature_56,feature_64,0.012401918662613807
2962,feature_72,feature_74,0.012380710336800146
2903,feature_68,responder_2,0.012346232077678874
930,feature_17,responder_3,0.012315074487693024
2637,feature_57,responder_0,0.012244359200887305
300,feature_08,responder_3,0.0122440660104187
2341,feature_49,feature_51,0.012234259041904146
388,feature_10,feature_19,0.012213179356393048
1204,feature_23,feature_41,0.012199109130285485
1492,feature_30,feature_39,0.012130696848411686
613,feature_13,feature_35,0.012081589302429566
2526,feature_54,feature_61,0.012079407587532726
722,feature_14,feature_75,0.012041598943129504
520,feature_11,responder_4,0.01195433960324522
1013,feature_19,feature_36,0.011877930038501926
852,feature_16,feature_70,0.01187647987896417
1632,feature_33,feature_70,0.01182908420700937
414,feature_10,feature_49,0.011808256751207667
1674,feature_34,feature_59,0.011786672441530342
538,feature_12,feature_29,0.011768455800695818
1328,feature_25,feature_46,0.011704140004029914
1938,feature_39,feature_73,0.011683567399288228
363,feature_09,feature_71,0.01159115648744675
495,feature_11,feature_58,0.0115908339055346
660,feature_13,responder_3,0.011550318174574723
1087,feature_20,feature_47,0.011511282090560376
2923,feature_69,responder_4,0.011510264675269843
2098,feature_43,feature_51,0.011500766309808692
2584,feature_55,responder_8,0.01148505175192842
2965,feature_72,feature_77,0.011383786024254362
1381,feature_28,feature_41,0.011363982473198576
571,feature_12,feature_63,0.011272325796532118
2859,feature_66,feature_76,0.011271225929115891
2244,feature_46,feature_71,0.011181166791309989
1025,feature_19,feature_48,0.01117942943180389
1539,feature_30,responder_7,0.011136520245169564
2464,feature_52,feature_66,0.01091601453058994
2123,feature_43,feature_76,0.01091401312601542
917,feature_17,feature_69,0.010890426716991084
2531,feature_54,feature_66,0.010719436100755882
90,feature_06,feature_19,0.010592263673670197
2681,feature_59,feature_66,0.010591338890009037
1147,feature_22,feature_45,0.010560016186276291
529,feature_12,feature_17,0.0105307842759695
2439,feature_51,feature_76,0.010479813731219405
2558,feature_55,feature_61,0.010469534212218216
1479,feature_29,responder_3,0.010411894088712702
2889,feature_67,responder_7,0.01040364055272936
2366,feature_49,feature_76,0.010397768167434441
1436,feature_29,feature_39,0.010378658162570406
2484,feature_52,responder_7,0.010360913588621548
2264,feature_47,feature_51,0.010340218445304838
733,feature_14,responder_7,0.010273802820668504
2033,feature_41,feature_75,0.01025715237783045
785,feature_15,feature_70,0.010255519973365835
1481,feature_29,responder_5,0.0102490104991325
3,feature_05,feature_09,0.01022773635011695
2691,feature_59,feature_76,0.010193027427177091
1523,feature_30,feature_70,0.010174255620710003
668,feature_14,feature_17,0.01015808418862366
610,feature_13,feature_32,0.010129792686042449
801,feature_15,responder_7,0.010108704229552096
866,feature_16,responder_5,0.010091100882625931
1465,feature_29,feature_68,0.010089201169704432
934,feature_17,responder_7,0.010082067902579456
2867,feature_66,responder_5,0.010073266000041273
723,feature_14,feature_76,0.010014746738970542
787,feature_15,feature_72,0.009933745245991669
176,feature_07,feature_33,0.009905585256107298
2743,feature_61,feature_75,0.009754031310177618
1976,feature_40,feature_64,0.009739092822132136
1120,feature_20,responder_1,0.009735201825450335
1689,feature_34,feature_74,0.009626785076282417
2844,feature_65,responder_3,0.009619504858752093
1784,feature_36,feature_66,0.009539574830744909
729,feature_14,responder_3,0.009521902034673664
2919,feature_69,responder_0,0.009476884090058051
2745,feature_61,feature_77,0.009464319336720248
920,feature_17,feature_72,0.009443064300421921
5,feature_05,feature_11,0.009434971418964436
2414,feature_50,responder_8,0.009430275540224506
1246,feature_23,responder_4,0.009365888631603037
26,feature_05,feature_36,0.009331711745466218
2125,feature_43,feature_78,0.009329254580995375
423,feature_10,feature_58,0.009148870458535728
655,feature_13,feature_77,0.009106596628486101
868,feature_16,responder_7,0.009029566852758252
2947,feature_71,feature_74,0.008977817832742851
2438,feature_51,feature_75,0.00897768938770475
1532,feature_30,responder_0,0.008977387632756604
616,feature_13,feature_38,0.008974055217675409
865,feature_16,responder_4,0.008972275102980473
784,feature_15,feature_69,0.00896988207891041
897,feature_17,feature_49,0.0089460524804782
1089,feature_20,feature_49,0.008909083554216077
666,feature_14,feature_15,0.008904821522872936
143,feature_06,feature_76,0.008866679394185548
2744,feature_61,feature_76,0.008854880230839572
216,feature_07,feature_73,0.00879898200013442
2784,feature_63,feature_67,0.008779208380838866
1476,feature_29,responder_0,0.008753812230491938
981,feature_18,feature_68,0.00868547669720027
360,feature_09,feature_68,0.008638941284738518
2582,feature_55,responder_6,0.008625534774406954
2121,feature_43,feature_74,0.008621305823501629
1975,feature_40,feature_63,0.008521421448460095
2207,feature_45,feature_75,0.008508793525663083
